x	 y	 U	 V	 t11	 t22	 t12
0.049838	0.004909	2.753975	0.007462	0.001201	0.000793	0.000028
0.049838	0.005318	2.754407	0.007062	0.001184	0.000775	0.000034
0.049838	0.005727	2.753958	0.006556	0.001167	0.000756	0.000039
0.049838	0.006136	2.753255	0.005964	0.001151	0.000740	0.000044
0.049838	0.006545	2.752492	0.005324	0.001138	0.000728	0.000047
0.049838	0.006954	2.751703	0.004644	0.001130	0.000720	0.000047
0.049838	0.007363	2.750860	0.003938	0.001125	0.000715	0.000045
0.049838	0.007772	2.749943	0.003202	0.001121	0.000710	0.000042
0.049838	0.008181	2.748962	0.002422	0.001115	0.000705	0.000041
0.049838	0.008591	2.747892	0.001609	0.001109	0.000701	0.000041
0.049838	0.009000	2.746777	0.000702	0.001104	0.000698	0.000042
0.049838	0.009409	2.745653	-0.000288	0.001103	0.000698	0.000042
0.049838	0.009818	2.744542	-0.001395	0.001104	0.000703	0.000038
0.049838	0.010227	2.743419	-0.002624	0.001104	0.000710	0.000033
0.049838	0.010636	2.742306	-0.003983	0.001102	0.000717	0.000027
0.049838	0.011045	2.741194	-0.005459	0.001098	0.000721	0.000021
0.049838	0.011454	2.740065	-0.007025	0.001093	0.000722	0.000017
0.049838	0.011863	2.738896	-0.008676	0.001087	0.000722	0.000014
0.049838	0.012272	2.737680	-0.010357	0.001083	0.000723	0.000013
0.049838	0.012681	2.736438	-0.012098	0.001080	0.000728	0.000013
0.049838	0.013090	2.735210	-0.013900	0.001080	0.000738	0.000013
0.049838	0.013499	2.734035	-0.015769	0.001082	0.000752	0.000013
0.049838	0.013908	2.732936	-0.017715	0.001086	0.000769	0.000014
0.049838	0.014318	2.731921	-0.019726	0.001093	0.000787	0.000016
0.049838	0.014727	2.730972	-0.021809	0.001103	0.000805	0.000017
0.049838	0.015136	2.730096	-0.023929	0.001113	0.000821	0.000017
0.049838	0.015545	2.729262	-0.026095	0.001123	0.000835	0.000016
0.049838	0.015954	2.728440	-0.028297	0.001128	0.000845	0.000014
0.049838	0.016363	2.727616	-0.030523	0.001131	0.000854	0.000014
0.049838	0.016772	2.726801	-0.032774	0.001134	0.000863	0.000015
0.049838	0.017181	2.726014	-0.035060	0.001136	0.000873	0.000018
0.049838	0.017590	2.725283	-0.037413	0.001138	0.000886	0.000020
0.049838	0.017999	2.724613	-0.039822	0.001140	0.000902	0.000022
0.049838	0.018408	2.724015	-0.042307	0.001144	0.000922	0.000024
0.049838	0.018817	2.723482	-0.044862	0.001151	0.000943	0.000028
0.049838	0.019226	2.722993	-0.047464	0.001161	0.000962	0.000033
0.049838	0.019635	2.722540	-0.050119	0.001169	0.000977	0.000038
0.050247	0.000409	1.680502	0.001157	0.020194	0.008338	0.000156
0.050247	0.000818	1.839481	0.001629	0.013426	0.005216	0.000079
0.050247	0.001227	2.015760	0.002313	0.007712	0.002844	0.000031
0.050247	0.001636	2.193590	0.003176	0.004178	0.001585	0.000014
0.050247	0.002045	2.357105	0.004137	0.002367	0.001055	0.000015
0.050247	0.002454	2.494378	0.005092	0.001603	0.000881	0.000021
0.050247	0.002864	2.599741	0.005956	0.001336	0.000834	0.000026
0.050247	0.003273	2.673793	0.006640	0.001252	0.000816	0.000027
0.050247	0.003682	2.719075	0.007115	0.001214	0.000799	0.000027
0.050247	0.004091	2.741772	0.007280	0.001186	0.000784	0.000026
0.050247	0.004500	2.751507	0.007196	0.001164	0.000769	0.000027
0.050247	0.004909	2.754682	0.006894	0.001146	0.000754	0.000029
0.050247	0.005318	2.755122	0.006447	0.001131	0.000737	0.000033
0.050247	0.005727	2.754659	0.005885	0.001116	0.000719	0.000038
0.050247	0.006136	2.753938	0.005247	0.001102	0.000704	0.000042
0.050247	0.006545	2.753170	0.004575	0.001089	0.000693	0.000044
0.050247	0.006954	2.752398	0.003881	0.001081	0.000686	0.000044
0.050247	0.007363	2.751603	0.003182	0.001075	0.000681	0.000041
0.050247	0.007772	2.750767	0.002469	0.001070	0.000677	0.000039
0.050247	0.008181	2.749901	0.001726	0.001064	0.000673	0.000038
0.050247	0.008591	2.748981	0.000956	0.001057	0.000669	0.000039
0.050247	0.009000	2.748039	0.000101	0.001052	0.000666	0.000040
0.050247	0.009409	2.747107	-0.000832	0.001052	0.000667	0.000040
0.050247	0.009818	2.746197	-0.001879	0.001053	0.000672	0.000037
0.050247	0.010227	2.745274	-0.003049	0.001054	0.000678	0.000032
